"ID","Created Date","Updated Date","Owner","projectID","Item Name","Item Completed","Parent Stage ID","Order","Is Category","Description","Qty","Unit Price","Total","Type","Recommend Item","Image","Internal","Margin Percent","Cost","price"
"666510c0-4393-09bb-6d4f-828ef47cacc3",2023-02-27T05:28:57Z,2023-02-27T05:28:57Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","3f81f020-920d-8aad-5acb-77bad470af13","Example kitchen",false,,3,false,"make me look from top notch",1,,,"Item",false,,false,35,5925.9,8000
"666e699f-ec7b-4761-ab7a-5e8148536748",2022-07-25T03:49:28Z,2022-08-07T21:40:18Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","7","Demo soffit",true,,52,false,,,,,"Item",,,,,,
"66dc5464-2259-8969-cb81-cadfaef92974",2023-09-22T15:56:00Z,2023-10-16T00:27:00Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","6ae36cfc-922d-bd07-fcc7-cfa1e9e232fe","Demolition & Haul away",false,,3,false,"Demo flooring and baseboards",1,,,"Item",false,,false,50,800,1200
"66e6a6c3-59ec-6540-4d1b-b2d0d1bd323c",2023-04-25T17:25:47Z,2023-12-08T20:19:53Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","3a38326a-c5fb-ebf2-2362-0f1dafedaa0d","Wrought iron railing",false,,3,false,"Supply and install new railing in the following areas:

Main entrance - 2 sides
First floor stair case - leading to the basement
Main balcony - first floor
Master bedroom balcony ",1,,,"Item",false,,false,45,40000,58000
"66f3dbf0-14f9-4592-18c9-8f8c9aa47c54",2023-08-09T21:50:10Z,2023-08-10T23:02:27Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","f415daf8-0819-e9b3-aaf6-6047bf2776a1","Dedicated line for over",false,,3,false,"Dedicated 240 Volt up to 30AMP line run from panel as required by code for
oven.
Notes:
* Longer distance interior run.",1,,,"Item",false,,false,45,1500,2175
"66f5c849-b681-8691-be08-5aea0196a903",2023-03-08T16:50:14Z,2023-09-26T16:38:21Z,"c3ac82e0-dfee-463e-a6fd-146c95dec030","a5eb4652-2121-f4ec-bd24-db7617745ac6","Drywall",false,,2,false,"Supply and install new drywall 
Tape off the sims, mud the walls, apply texture and prepare for paint.
",1,,,"Item",false,,false,45,750,1087.5
"6710446f-5b44-ff31-616b-f1d1c252b6fc",2023-06-17T01:30:47Z,2023-07-25T16:44:48Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","9245eb71-62a5-9121-02d4-5dff24823be5","Hardware",false,,9,false,"Install new hardware (provided by customer)",1,,,"Item",false,,false,45,82.8,120
"671b3e09-b304-0b62-688e-eaf3b6f12962",2022-08-31T22:36:55Z,2022-09-07T05:49:31Z,"25002954-d890-4b6f-9100-53afc320aff6","25","Interior Door Locks ",true,,10,false,"Replace the locks on all interior doors.",1,1400,1400,"Item",false,,false,,,
"672f2c30-e4ec-f65b-6418-31a6c58881b0",2023-05-15T23:51:40Z,2023-05-27T04:50:11Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","4092613b-8839-2064-3c8a-a8accc1342b7","Termite treatment",false,,20,false,,1,,,"Item",false,,false,8,2800,3024
"67398980-811c-cf2e-7572-5a7b329571c4",2023-08-29T21:27:51Z,2023-09-07T19:52:53Z,"42966562-f0ae-4c4a-ba5f-dc010ff02bd3","f1279c44-7ec3-ea55-bfa8-62681228c5cd","Clean tile floor and stairs",false,,2,false,"Downstairs, upstairs bathrooms, casita kitchen and bath
1800 sq ft plus stairs

Stairs -Clean white steps ",1,,,"Item",false,,false,50,1000,1500
"674d971f-e507-4ec2-9c25-0ff3227163fa",2022-11-21T05:21:57Z,2022-11-21T05:26:47Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","e2021d8d-a6cb-0b4d-c9c0-b76105342953","Supply and install 2 new closet doors",true,,6,false,,,,,"Item",false,,false,35,0,0
"6785ee20-d38b-445d-880c-d678cfec4de4",2022-07-25T03:49:28Z,2022-08-07T21:42:51Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Drywall:",true,,56,false,,,,,"Item",,,,,,
"67ab6719-1ec1-491f-bad0-23d3139366c1",2022-07-25T03:49:28Z,2022-08-07T21:42:51Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Upgarde existing electric panel",true,,35,false,,,,,"Item",,,,,,
"680836c0-e0dd-54b4-d7d5-3a350baa4ab7",2023-05-31T04:08:15Z,2023-06-26T17:06:49Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","9b0090e1-c15f-3434-7fbf-4f1a926b3117","Carpentry Work",false,,4,false,"Demo rounded portion of existing peninsula
Supply and install new fake panel (to match existing doors)
Demo existing trash compactor
Supply and install new pull out trash bean
Install new cooking sheets dividers on in the upper cabinet above the oven
Demo rounded cabinet located at kitchen entry.
Fix wall as needed
Supply and install new book casing (facing the living room)
Modify the shape of hangover on the bar (to be one level with kitchen counter",1,,,"Item",false,,false,45,3400,4930
"6827d69f-0556-1741-fd30-f661db9302a2",2022-08-31T22:31:59Z,2022-11-01T05:41:13Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","21","Outdoor Work ",false,,22,false,"Refinish cabinets in outdoor patio area
Install new lighting",0,3200,0,"Optional",false,,false,35,3200,3200
"68283c67-db13-4b76-982a-d3c1e4cc48cd",2022-11-21T05:08:47Z,2022-11-21T05:19:29Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","113bc868-c0a1-e151-a260-32b0f7788da0","Finish carpentry",true,,1,false,"Replace one interior bedroom door.
Install new door and lock",1,750,750,"Item",false,,false,35,555.6,750
"6847cc51-c9bc-03ab-b077-7fad0eccdd37",2023-02-06T02:24:05Z,2023-10-10T01:42:59Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","2866e736-8e4a-3326-0b51-6d0df6d7ed36","Demolition",false,,2,false,"1st floor
Kitchen, Powder room ,bearing wall, fire place heart, exterior doors entire flooring

2nd floor
Kid's bathroom, master bathroom, entire flooring all bedrooms and hallway
Demo floors at the entire house
Demo existing stone on the fire place
Demo roofabove the garage area where new ADU will be built",1,,,"Item",false,,false,35,5500,7425
"68551686-ac77-ae76-6b50-f8895f435d6b",2022-11-16T04:41:54Z,2022-11-29T05:38:05Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","57db9c29-a94e-a005-feb8-4dae435a3cb9","Master suite bathroom (2nd floor)",false,,4,false,"Demo existing shower including tile, plumbing fixtures and shower door
Demo existing counter top
Demo toilet
Demo bathroom floor
Demo existing toilet
Demo window
Remove and haul away all debris
Build framing for new extended shower
install new plumbing for the shower and raise the shower head
Frame a recessed shampoo niche
Apply hot mop and water proof the walls
Install new tile (up to the ceiling)
Install new frameless shower door
Install new bathroom floor tile
Install new toilet
Demo existing counter top and eliminate the leap above the toilet
Install new quartz counter top with undermount sink and new lavatory faucet
Center the light above the mirror and install new light fixture
Paint existing cabinet
Install new mirror
Install GFCI outlet
Install 2 new LED can lights with on/off dimmer switch
Install new toilet
Frame and close the opening between the master suite bath and kids bathroom
Apply insulation, install new drywall ,mud the walls and prepare for paint
Paint the bathroom",1,,,"Item",false,,false,35,14000,18900
"68690a18-d4f0-9f78-d6a6-ba60d28eea90",2023-02-27T06:15:58Z,2023-02-27T06:15:58Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","3d3d4b03-e307-1d88-f01c-7a7d97d352b2","Example kitchen demo",false,,1,false,"Do 1
Do 2
Do 3",1,,,"Item",false,,false,35,7407.4,10000
"6898e953-b1fe-61ff-50e4-5d50b4f0de14",2023-04-07T19:35:28Z,2023-04-07T19:35:28Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","dfb35183-4a42-64c5-9715-5cd755fb92bf","Roof",false,,3,false,"Pull permit for new roof
Demo existing roof.
Remove and haul away 
Supply and install new 30 years shingles roof.",1,,,"Item",false,,false,45,12800,18560
"68beb1f7-ad88-f6c8-4e2e-9e38e9e5e32c",2023-03-06T02:37:09Z,2023-03-06T02:42:22Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","d4f086e8-d9c6-1ae5-dcb7-1971ff2cb302","Mold Remediation ",false,,1,false,"To determine the current moisture content of building materials and to identify additional areas with potential for mold growth and potential sources of moisture intrusion, NLS sub will conduct testing
at subject property to determine moisture content of suspect water damaged building materials.
If the the reading  will exhibit elevated moisture content it will require microbial contamination.
Air samples for total airborne mold spore count will be  collected during the subject property investigation. 
The indoor samples will be collected collected to ascertain the possibility of greater contamination to the breathable air within the subject building following the initial findings of water damage and suspect moisture stains within the building substrates. 
An outdoor samples will be  collected from the surrounding of the building for use as background reading for comparative analysis.

NLS sub will remove previous and continued wet building materials 
 The presence of mold growth reservoirs and elevated airborne mold spores within human habitations is abnormal and may adversely impact the health of some occupants.
Therefore, prompt remediation must be preformed.

The process:
Place 600 CFM air scrubber inside the proper containment of the water 
areas (per the report)
Window sills, drywalls, baseboards, molding ,stucco
Remove and dispose of all stained drywall ceiling 5 feet by 5 feet .

Professionally clean all exposed wood framing surfaces. Cleaning typically involves hand sanding or power wire brushing, HEPA vacuuming, and wet wiping of all the exposed building material surfaces inside the containment, including biocide wet wipe down of
the enclosure plastic.

Upon completion of above remediation, final wet wipe all surfaces inside enclosure, change HEPA filter, air scrub ON LOW setting an additional 24 hours prior to AE post remediation inspection and testing.

Visual investigation revealing an absence of visible dust, debris, and visible-suspect mold
growth;
All previously wet building materials are documented to be less than 20% measured moisture equivalency.

Concentration of mold spores and hyphal fragments detected on building materials surfaces is to not exceed the category “Low”;

The concentrations of airborne fungal spores and hyphal fragments inside the work area must be documented to be less than the concentration of airborne spores outdoors exterior
ambient air;
ØPresence of the Stachybotrys mold variety on any surface samples should be “<1+,” if
present, and less than 3 airborne spores/m3 if present.
The steps outlined here are the minimum steps required for remediation. The remediation firm
may take additional or different steps as dictated by their judgment and/or operating procedures
to adequately abate the mold contamination. In mold remediation situations, it is always possible
that additional hidden mold growth may exist in the walls beyond the areas investigated.











 





",1,,,"Item",false,,false,45,13500,19575
"695558b3-9390-4212-981b-1969b69f2c0a",2022-07-25T03:49:28Z,2022-08-31T22:03:52Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","13","Demolition and haul away",true,,1,true,,0,0,0,"Item",false,,false,,,
"699b1158-2caa-81c1-3943-f3ea608a03fa",2023-04-13T01:02:18Z,2023-04-19T13:59:46Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","5b90bc72-b98d-ad8a-1a2f-ca3b14b92b7d","Closet doors",false,,12,false,"Demo existing closet doors in 4 bedrooms
Remove and haul away all debris
Supply and install 4 new solid modern doors (allowance $1200.00 per door)",1,,,"Item",false,,false,45,6000,8700
"69b70d00-bb9c-0562-58de-c31be09365ad",2023-10-25T17:46:44Z,2023-10-27T23:03:51Z,"42966562-f0ae-4c4a-ba5f-dc010ff02bd3","83c5617e-6f06-3d44-03f1-9212c87c4ed4","Install appliances",false,,8,false,,1,,,"Item",false,,false,40,0,0
"69bf0a9f-a7ba-83d8-c126-0ed6fccf6fd3",2022-11-22T19:53:43Z,2022-12-11T01:19:51Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","cb70c45a-15d7-224d-7f13-b6567c036ac4","Main house gas line and ADU",false,,2,false,"Main house gas line needs to be upgraded in order to be enough BTU's for a tankless water heater, gas meter is located on the street sidewalk, about 30 ft from the house we will need to do a trench 20 inches deep (by code) and run polyethylene new line 1-1/4.",1,,,"Item",false,,false,35,2851.9,3850
"69c21238-6e84-7ebc-ca68-509df48a41e0",2023-05-22T23:29:46Z,2023-06-29T22:59:35Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","de3ad062-276f-14f4-d3f4-f6e8f762aa94","CHANGE OF ORDER",false,,2,false,"The undersigned, by executing this Change Order, hereby acknowledge and approve the above items as additions to the previously agreed scope of work. This Change Order shall serve as an addendum to the existing Contract and shall be binding upon execution.",1,,,"Text",false,,false,0,0,0
"69d28f91-608d-40ad-023f-b13639d185bc",2023-08-21T19:32:32Z,2023-10-17T22:54:13Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","2d042295-b018-ec04-a6ef-9036f4c9cc42","Bathroom # 2",false,,8,false,"Paint cabinet white
Supply and install new light fixture
Supply and install new mirror
Clean skylight (as much as possible)
",1,,,"Item",false,,false,50,2280,3420
"6a05c7a5-b002-2203-76b4-10fba6cf9e11",2023-04-07T20:06:02Z,2023-04-07T20:06:02Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","b686fff2-bcd3-5b4d-dfd1-d899edb84513","Plywood replacement on the roof",false,,4,false,,1,,,"Item",false,,false,45,2000,2900
"6a41f15c-8505-46dc-841a-b379c1e3eba6",2022-11-21T04:14:10Z,2022-11-25T06:04:01Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","0d4dfd67-3907-4ffe-8f8b-19e363ec877b","In Laws Bathroom ",false,,18,false,"Refinish existing cabinet
Demo counter top sink and faucet
Fabricate new countertop with under mount sink
Install new lavatory faucet
Install new mirror and accessories
Install new toilet on existing location
Demo soffit above the vanity
Repair drywall and install new J box for pendant light
Install new pendant light
Install new fan
Install new GFCI outlet
Demo tile surround above the tub
Demo tub fixtures
Install new plumbing finishes for tub
Install new tile on tub walls (up to the ceiling)
Install new semi frameless sliding shower door",0,28000,0,"Optional",false,,false,35,28000,28000
"6a4cac89-3470-afda-0e6e-724a0ae487ec",2022-08-31T22:41:04Z,2022-11-29T16:52:49Z,"25002954-d890-4b6f-9100-53afc320aff6","22","Paint work - Interior",true,,4,false,"
Paint all walls, ceiling, crown molding, baseboards, stair case railing and banisters.
Paint all bedrooms, bathrooms and recreation room.
Paint crown molding, baseboards and stairs banisters
*Cabinets in recreation area to remain as is (wood finish).
Remove wall paper in the kitchen area.",1,12540,12540,"Item",false,,false,,,
"6a75620f-081d-b36c-8569-a2c0331ce3ce",2023-08-24T02:30:47Z,2023-08-28T05:38:28Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","5bedcebf-81c9-6778-291d-4ae653d20506","519 1/2 Stepney St  -  New panel",false,,2,false,"Panel Service upgrade to a 200 amp panel, including the labeling of breakers and
proper grounding.
ATTENTION - THIS PRICE ONLY APPLIES TO SAME LOCATION
APPROVAL.
Notes:
* For same locations installation only.",1,,,"Item",false,,false,50,4500,6750
"6a7d58ea-d520-4e47-932d-a3ff740848dd",2022-07-25T03:49:28Z,2022-08-31T21:30:24Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","0","Fix wet area drywall i bedroom # 1",true,,5,false,,,,,"Item",,,,,,
"6af74521-5dc3-48aa-2bce-678985b737b7",2022-08-31T21:44:34Z,2022-09-07T05:41:12Z,"25002954-d890-4b6f-9100-53afc320aff6","15","Closet Doors ",true,,6,false,"Bedroom
Demo existing closet doors in the bedroom
Remove and haul away.
Supply and install new mirror closet doors

Hallway
Adjust doors, install new stoppers and make sure doors close properly",0,925,0,"Optional",true,,false,,,
"6b0bb2c2-07c5-49ab-befc-cfd01ef1d5e9",2022-11-21T05:21:57Z,2022-11-21T05:26:47Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","e2021d8d-a6cb-0b4d-c9c0-b76105342953","Build framing for two new closet doors",true,,5,false,,,,,"Item",false,,false,35,0,0
"6b214395-00b1-4961-85b4-ac377a20aece",2022-07-25T03:49:28Z,2022-08-07T21:42:57Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","itall new kitchen cabinets",true,,88,false,,,,,"Item",,,,,,
"6bba7340-9664-3528-f60e-0b7febf7c201",2023-03-15T00:33:44Z,2023-03-15T00:43:00Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","3585e9ce-28d4-6c83-9ddf-6f1ed8c2602c","KITCHEN APPLIANCES",false,,2,false,"Demo and haul away existing appliances
Supply and install new:
Micro hood above the range (allowance $400.00)
30"" gas range (allowance $1000.00)
Dish washer (allowance $800.00)
Stainless steel fridge (allowance $1800.00)",1,,,"Item",false,,false,45,5200,7540
"6bc08a2d-2d31-d104-5be5-ce5878d04bb8",2024-02-08T23:43:27Z,2024-02-13T17:23:27Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","9732f41b-93e5-e545-2a9a-fcae9f16201b","Notes:",false,,2,false,"Lead Time: 2-4 weeks 
Payment terms: 50% down payment + 50% with installation completion",1,,,"Text",false,,false,0,0,0
"6bc46bd5-e35c-62df-54aa-aab9ce1cbb02",2022-08-31T21:09:46Z,2022-09-07T05:38:38Z,"25002954-d890-4b6f-9100-53afc320aff6","14","Mold Treatment",true,,9,false,"BEDROOM # 1
Demo drywall necessary
Apply kilz primer
Install new drywall, mud the wall and prepare for paint
(painting excluded)",1,775,775,"Item",false,,false,,,
"6c23b0ba-1012-2f4f-508b-da5596157bc4",2023-04-19T13:59:47Z,2023-05-27T04:50:11Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","4092613b-8839-2064-3c8a-a8accc1342b7","Pool work",false,,6,false,"Supply and install safety fences around the pool
",1,,,"Item",false,,false,45,2000,2900
"6c51f4f8-452f-4733-915b-b7337b09366a",2022-07-25T03:49:28Z,2022-08-07T21:43:19Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","7","Master Bathroom ",true,,1,true,,,,,"Item",,,,,,
"6c5860eb-b8c1-4d16-8bdb-57e26a6de83b",2022-07-25T03:49:28Z,2022-08-07T21:42:46Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","10","Demolition",true,,1,false,,,,,"Item",,,,,,
"6c78f4e2-17d3-11c5-d77b-af87307b6b83",2024-01-14T02:09:42Z,2024-06-11T04:11:27Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","b4df9f8c-75a5-75a8-cc52-d2fc1c278905","Kid's Bathroom",false,,1,false,"Demo tile surround above the tub
Demo existing plumbing fixtures
Demo existing tub
Demo existing shower door
Demo the vanity counter top including 2 sinks
Disconnect existing lavatory faucets
Demo wall mounted light fixture
Remove and haul away all debris.
Supply and install new tub (allowances $650.00)
Supply and install new plumbing fixtures: slower valve, spout, hand held sprayer (allowance $550.00)
Supply and install tile surround above the tub (tile allowance $400.00) Supply and install new quartz counter top (slab allowance $400.00) Supply and install 2 under-mount sinks (allowance $250.00)
Reinstall existing lavatory faucets
Install new wall mounted light fixture (allowance $150.00)",1,,,"Item",false,,false,53.21,7950,12180
"6c7f6f69-80d2-592a-45bb-acd9107cc260",2023-06-20T03:00:59Z,2023-10-14T04:53:30Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","0db7aa46-5017-5175-2051-8e4be52d3400","Driveway",false,,17,false,"Pressure wash existing pavers
Raise some pavers and reinstall flat",1,,,"Item",false,,false,45,1300,1885
"6c89b46f-8df2-7597-e493-8134f5a7ffcc",2023-08-30T23:51:46Z,2023-10-21T21:58:07Z,"42966562-f0ae-4c4a-ba5f-dc010ff02bd3","b64ccdf5-bf33-cb8a-968d-418e0c266d6f","Reglaze Kitchen Countertops ",false,,2,false,"Reglaze Formica counter top
Remove soffit
Run electric for 4 LED can lights
Install 4 LED lights
Repair drywall as needed and prepare for paint 
Replace existing outlets with GFCI outlets.
Install new faucet to match bathroom fixtures",1,,,"Item",false,,false,50,2275,3412.5
"6ccea40c-df27-f2d8-e2c0-a7b8e00fabcb",2023-08-29T15:48:30Z,2023-09-01T21:21:03Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","0431c32b-e589-cf35-bcb9-93c9671c3a8f","A Lighting additional work",false,,17,false,"(1) - Lowering an exterior box including conduit, includes new outdoor
weatherproof cover to be supplied by A Lighting. $225.00

(1) - Lowering an exterior box including conduit, includes new outdoor
weatherproof cover to be supplied by A Lighting. $150.00

(6) - USB and C receptacle upgrade in an existing prewired location. $300.00

(4) - Cancelation and flipping of existing ceiling fan boxes in rooms in to attic as
requested per walk through. $480.00

Relocation of EV charger receptacle to Corner next to gate, eliminating the long
exposed conduit on wall. $120.00

(5) Cleaning and removal of low voltage wire located on the right side of the house (next to the trash cans).",1,,,"Item",false,,false,0,1275,1275
"6cff3fd0-dd0a-4f82-a424-6b0e6f9550a2",2022-11-21T04:14:10Z,2022-11-25T06:04:01Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","0d4dfd67-3907-4ffe-8f8b-19e363ec877b","drywall & interior paint",false,,5,false,"• Install new drywall in the areas the drywall was removed/opened
• Install new drywall on all newly framed walls.
• Tape, mud and sand all drywall connections and seams.
• Apply a coat of primer on newly installed drywall.
• Sand rough textured surfaces as needed
• Apply (2x) coats of interior paint on all interior walls, ceilings, base moldings and interior doors as needed, Colors and finishes- TBD
• Cabinets painting – Spray paint the cabinets in the following areas: Master bath Jack and Jill bathroom Office bathroom in laws bathroom Powder room and hallway cabinets.",1,3180,3180,"Item",false,,false,35,25925.9,35000
"6d0597fa-07ba-27f5-c2f4-ef871a404a85",2023-06-08T00:58:26Z,2023-10-14T04:53:30Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","0db7aa46-5017-5175-2051-8e4be52d3400","Jack & Jill Bathroom",false,,9,false,"Vanity doors - Install new stoppers for bathroom vanity.
Make sure all doors closed.",1,,,"Item",false,"wix:image://v1/50dc93_85c3d01253c84a45b96ba07ba935e1de~mv2.jpeg/IMG_2694.jpeg#originWidth=4032&originHeight=3024",false,45,200,290
"6d1a445d-4d98-06b2-5e7d-f96a5842a7c0",2023-08-17T05:26:54Z,2023-09-26T16:36:36Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","b93ec954-b506-b084-9f1c-ea8d02446f07","Eectric",false,,3,false,"Run electric to new gat area to accommodate new light sconces and installation of hardwire ring Device (provided by client)",1,,,"Item",false,,false,50,1400,2100
"6d21c556-325e-a951-37cc-c9e00252d032",2023-03-28T21:25:36Z,2023-03-28T22:06:49Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","c7e0867d-7518-3fe6-563d-247519f42146","Exterior work",false,,6,false,"Repair all damaged fascia boards
Reapir all wood siding 
Repair and close big hole in the stucco )next to dish brackets
Remove existing dish brackets
Paint entire exterior
Install new gutters",1,,,"Optional",false,,false,62,10000,16200
"6d51a4a8-0b36-4a97-8512-b902fe4d9b13",2022-07-25T03:49:28Z,2022-08-07T21:42:57Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Install new doors (front door,interior doors)",true,,82,false,,,,,"Item",,,,,,
"6d71d4ea-444d-0d7e-3cec-2859093b8265",2023-09-28T18:47:50Z,2023-09-29T20:50:07Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","da65db15-bf70-e1d7-10ee-0b89a9ebfa11","Powder room",false,,6,false,"Demo existing light fixture
Supply and install new light fixture ",1,,,"Item",false,,false,50,250,375
"6d7bc2fc-60cf-c0dd-9d49-cb1915a6de5c",2023-08-15T04:33:16Z,2023-10-13T19:18:31Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","9b91566b-68f8-81df-184f-ca05e79d58c9","Guest bathroom",false,,5,false,"Refinish existing vanity and medicine cabinet",0,,,"Optional",false,,false,50,1800,2700
"6db3dceb-025e-4729-9edc-462c3be77e8d",2022-11-21T04:49:28Z,2022-11-30T03:33:18Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","3168501b-2b0c-8cee-e267-a3691e6bf7a9","LVT Floor - Labor",false,,1,false,"Demo existing laminate and tile floor
Remove and haul away all debris
Grind abd level the floor as needed
",1280,5.75,7360,"Item",false,,false,35,5451.9,7360
"6dc03c81-b2ab-4585-aeab-0d9f87c4d01b",2022-07-25T03:49:28Z,2022-08-07T21:42:57Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Install new baseboard under bathroom window.",true,,112,false,,,,,"Item",,,,,,
"6dddb42a-1f70-4593-984c-c4a796e4abb3",2022-07-25T03:49:28Z,2022-08-07T21:42:57Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","Build framing for new shower.",true,,114,false,,,,,"Item",,,,,,
"6de32b41-c55b-8885-0f2c-d7f15c204a61",2023-04-13T00:26:32Z,2023-04-19T13:59:46Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","5b90bc72-b98d-ad8a-1a2f-ca3b14b92b7d","Windows",false,,17,false,"Demo existing 4 windows in the living room
Supply and install double pan",1,,,"Item",false,,false,45,0,0
"6de9dd30-afc0-a4bb-8fe6-50a3a931f216",2023-04-19T13:59:47Z,2023-05-27T04:50:11Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","4092613b-8839-2064-3c8a-a8accc1342b7","Backyard",false,,5,false,"Demo existing pergula
Demo 750 sq ft of concrete slab
Remove and haul away all debris
Prepare the ground for installation of artificial grass
Supply and install 750 sq ft of artificial grass
Remove poisoning bush
",1,,,"Item",false,,false,45,13500,19575
"6df2c4fc-5bc2-80b5-a472-26de0585d04a",2023-03-28T15:44:37Z,2023-03-28T15:48:32Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","d18c0451-f0bc-153d-ecf7-3969308b8864","Interior Paint Entire unit (laundry room excluded)",false,,1,false,"Cover and protect all working areas $500.00
Remove  window treatments and fix the holes of the rods $750.00
Scrape and remove existing decorative heavy texture $2000.00
Apply smooth finish $5300.00
Paint all ceilings (flat finish) $2240.00
Paint all walls (eggshell finish) $3800.00",1,,,"Item",false,,false,45,10200,14790
"6e2266e7-1121-4bce-8066-54f0eeb678d7",2022-10-27T04:17:26Z,2022-11-11T20:38:10Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","e91c389c-24dc-a40a-fa62-bb152e044a0f","Items",false,,1,true,,0,0,0,"Item",false,,true,0,0,0
"6e27e84e-aa60-d3bc-4a24-cd73285cfe5e",2023-03-13T00:49:58Z,2023-04-08T02:24:08Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","abfb8833-56df-0454-aaea-23d14696781a","Main bathroom",false,,5,false,"Demo existing mirror and light fixtures
Repair drywall as needed and fix all the areas that previously been repaired and are very noticeable
Supply and install 2 new mirrors (allowance $200.00)
Reglaze existing tub and fiberglass enclosure",1,,,"Item",false,,false,45,2150,3117.5
"6e30c9a3-7c40-4534-5fe0-622439885e73",2023-05-03T03:33:36Z,2023-05-06T00:14:41Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","72064f09-9131-8fdb-6e35-b8da35153eb8","Kitchen floor",false,,6,false,"Fill travertine floors wherever there are holes",1,,,"Item",false,,false,45,1000,1450
"6e97f407-780e-9886-482e-013eef35885f",2022-08-31T21:09:46Z,2022-09-07T05:38:34Z,"25002954-d890-4b6f-9100-53afc320aff6","14","FLOORING LABOR",true,,7,false,"Prepare floors as needed
install approx. 1850.00 sq. ft.
Install approx. 700 LF of baseboards",1,8325,8325,"Item",false,,false,,,
"6eb4dfe1-e776-d902-b7dc-e27a7c58db42",2023-03-06T01:06:03Z,2023-03-06T01:14:51Z,"50dc93e3-0c5b-4b4f-8acc-ca2ec2619c82","a7ec825f-596f-b80f-c64f-334ce32ac035","Windows Replacement",false,,4,false,"*Please note : Final prices to be provided upon final measurements.
Demo the following windows /doors (listed below).
Remove and haul way all debris
demo drywall and stucco as needed in order to install new windows.
Supply and install new vinyl windows and stationary glass windows
Supply and install double exist doors (wood)

Master Bedroom - Upper stationary window
Master Bedroom -  NW corner window
Master Bathroom - Upper stationary window 
Living Room  - SW corner window
Living Room - 2 stationary windows
Kitchen - stationary window
Family Room - double exit doors
Bedroom # 2
Garage window",1,,,"Item",false,,false,45,11580,16791
"6ecc8778-4c9b-4ca9-82cd-a9431e231c48",2022-07-25T03:49:29Z,2022-08-07T21:42:51Z,"03839c70-7508-4e6d-b906-4df699fc5aa1","6","STEP 6",true,,18,false,,,,,"Item",,,,,,
